"","Nh_real_1","Nh_PIMLE_1","Nh_MLE_1","Nh_MoS_1","Nh_GNSUM_1","Nh_MLE_mod_1","Nh_TEO_1","Nh_Zheng_1","Nh_real_2","Nh_PIMLE_2","Nh_MLE_2","Nh_MoS_2","Nh_GNSUM_2","Nh_MLE_mod_2","Nh_TEO_2","Nh_Zheng_2","Nh_real_3","Nh_PIMLE_3","Nh_MLE_3","Nh_MoS_3","Nh_GNSUM_3","Nh_MLE_mod_3","Nh_TEO_3","Nh_Zheng_3","Nh_real_4","Nh_PIMLE_4","Nh_MLE_4","Nh_MoS_4","Nh_GNSUM_4","Nh_MLE_mod_4","Nh_TEO_4","Nh_Zheng_4","Nh_real_5","Nh_PIMLE_5","Nh_MLE_5","Nh_MoS_5","Nh_GNSUM_5","Nh_MLE_mod_5","Nh_TEO_5","Nh_Zheng_5","Nh_real_6","Nh_PIMLE_6","Nh_MLE_6","Nh_MoS_6","Nh_GNSUM_6","Nh_MLE_mod_6","Nh_TEO_6","Nh_Zheng_6","Nh_real_7","Nh_PIMLE_7","Nh_MLE_7","Nh_MoS_7","Nh_GNSUM_7","Nh_MLE_mod_7","Nh_TEO_7","Nh_Zheng_7","Nh_real_8","Nh_PIMLE_8","Nh_MLE_8","Nh_MoS_8","Nh_GNSUM_8","Nh_MLE_mod_8","Nh_TEO_8","Nh_Zheng_8","Nh_real_9","Nh_PIMLE_9","Nh_MLE_9","Nh_MoS_9","Nh_GNSUM_9","Nh_MLE_mod_9","Nh_TEO_9","Nh_Zheng_9","Nh_real_10","Nh_PIMLE_10","Nh_MLE_10","Nh_MoS_10","Nh_GNSUM_10","Nh_MLE_mod_10","Nh_TEO_10","Nh_Zheng_10","Nh_real_11","Nh_PIMLE_11","Nh_MLE_11","Nh_MoS_11","Nh_GNSUM_11","Nh_MLE_mod_11","Nh_TEO_11","Nh_Zheng_11","Nh_real_12","Nh_PIMLE_12","Nh_MLE_12","Nh_MoS_12","Nh_GNSUM_12","Nh_MLE_mod_12","Nh_TEO_12","Nh_Zheng_12","Nh_real_13","Nh_PIMLE_13","Nh_MLE_13","Nh_MoS_13","Nh_GNSUM_13","Nh_MLE_mod_13","Nh_TEO_13","Nh_Zheng_13","Nh_real_14","Nh_PIMLE_14","Nh_MLE_14","Nh_MoS_14","Nh_GNSUM_14","Nh_MLE_mod_14","Nh_TEO_14","Nh_Zheng_14","Nh_real_15","Nh_PIMLE_15","Nh_MLE_15","Nh_MoS_15","Nh_GNSUM_15","Nh_MLE_mod_15","Nh_TEO_15","Nh_Zheng_15","data"
"1",1000,979.556205909885,977.633246982307,986.110242840626,971.901369863014,979.022754557121,978.075802621977,978.075489452176,1000,992.738438613251,990.389523915215,1001.07147894036,978.2844614963,994.050610880991,991.144384754464,981.520102625523,1000,1023.43570636004,1019.60132890365,1023.803054273,1013.42872867364,1015.55961531833,1021.09131013248,1036.4711478175,1000,1018.48211045664,1016.92657750153,1023.00343156617,1030.88607594937,1015.74983196946,1015.4935054192,1014.03017622201,1000,992.195709041555,989.66660167674,999.666659101957,983.176535694521,992.209097763257,988.888264579117,981.625362977116,1000,997.341037946361,995.205913993325,1007.78106124046,992.277227722772,1001.67829255596,994.989950602653,975.926718895803,1000,1001.65574230476,999.71526672808,1004.84551508729,982.788144895719,999.987434818119,999.100858272805,994.043853302102,1000,985.110755683798,982.777979498925,997.278338833525,964.01095890411,990.712701932214,984.293644683318,973.20915425144,1000,1026.47636892046,1024.22929511748,1024.30109669025,1026.68151447661,1019.02886867138,1024.33160102494,1037.41154526472,1000,997.618440838695,995.214356929212,1005.99772756712,989.405286343612,999.365926914734,993.728754687401,983.733129528734,1000,991.995738847504,989.812837931512,993.524080152456,996.30477253698,988.079965124245,989.454873140327,1002.90947994097,1000,1013.11327875532,1012.10715981786,1010.98062644719,1005.00416088766,1008.02403872906,1012.6736345445,1005.23769048902,1000,998.657536109964,995.363077179994,998.67724836377,1004.27969671441,992.49710332961,995.183570977709,1006.36856141912,1000,999.970761290026,997.607256134884,1003.33459453958,999.052660908331,998.746553020807,998.280204353474,998.314074913717,1000,1011.3356504583,1010.09204835311,1012.64594914948,989.462248777838,1006.53396140404,1009.91244803723,1012.63861501308,0
"2",1000,975.622103577904,972.518412663515,984.114947996494,970.065789473684,975.043912519373,973.774186669079,967.693731741058,1000,995.420793827069,990.8165247066,1000.73015913678,980.560131795717,992.337670457308,988.856815666188,992.055449546159,1000,1021.4654126904,1015.832201934,1021.64572021097,1009.70531534013,1012.87840591221,1014.71344746295,1033.34113914721,1000,1016.70390825341,1013.76608219635,1019.74139426301,1031.45038167939,1012.18397342082,1013.82002069868,1010.52325364458,1000,985.297561676347,982.100604069816,991.895708793933,983.00362217888,985.227177525203,982.052674062544,975.596532718929,1000,991.523670349338,987.943848059455,1002.07501465766,988.488019829248,994.961710384975,989.838491705116,967.057525999502,1000,998.778680911965,995.360249832701,1001.0032892471,979.626783754116,994.90252365491,992.985464646174,990.96557324408,1000,985.469422192622,983.03399346387,999.45572029842,967.122835943941,992.998370565787,984.940711940549,971.196850317502,1000,1025.08136006929,1020.95660612782,1022.567257518,1022.23209328151,1016.15967876584,1022.81801660864,1034.37585741831,1000,1001.04057246856,997.402597402597,1009.08491388799,992.883977900553,1001.34144048141,998.066095832241,993.49118211823,1000,991.451695301098,987.549610058006,993.087893274478,1002.32112676056,986.222092878227,987.412269223459,997.865296443238,1000,1016.88684352364,1013.35417597142,1014.15977515479,1013.18448227742,1009.78143710493,1019.0621037525,1002.45791944541,1000,999.82381807817,995.321310926246,998.547280149581,1004.06646015207,991.798159905979,993.688655881401,1001.95692705453,1000,998.959825038624,995.751078936378,1001.61684720289,999.228834870076,996.215692965535,995.452758759265,1001.75001069432,1000,999.630027228512,998.207171314741,1002.11928566725,976.961819658814,995.398112895216,998.544366911928,994.237459186529,0.111111111111111
"3",1000,992.869772579254,987.397925402781,996.841385536914,969.163281884647,988.597944978455,990.162923353553,990.494358401008,1000,984.738042296109,978.095872170439,994.844701616317,941.227976508276,984.094953004961,977.582314154659,967.895716078139,1000,1016.27959486873,1007.92024369981,1013.24710113258,995.514223194749,1002.56867592675,1008.18887949944,1034.71219699581,1000,1037.07837050189,1032.58536585366,1039.34352744993,1043.78698224852,1030.57448880234,1034.9489047922,1030.09371492844,1000,984.798167906494,978.366495060526,991.768743851617,972.278761061947,981.774771189813,978.951676161569,973.427688197253,1000,986.271358304395,979.466424382589,993.421340155284,962.011898323418,985.633246753247,979.197170780169,964.189786138855,1000,1004.25632271265,996.180904522613,1006.30352614302,965.454545454545,997.587329987839,998.314543296359,981.829171285695,1000,1006.53463536113,995.363735985838,1015.61596922123,972.385396651112,1001.83828728188,996.278150516179,992.11712568266,1000,1042.57780729508,1033.3881533101,1037.18538851697,1024.67661691542,1027.02560444355,1033.48154795627,1049.61048120155,1000,998.743707901322,990.697674418605,1005.30903833675,997.04653106715,995.610953835025,991.954411447161,980.200535006992,1000,990.990215184617,982.884275618375,995.494988936406,984.351672656898,986.813933023372,983.246013837611,976.552436799642,1000,1025.65429166866,1019.3235908142,1023.25120377734,1015.78918169209,1017.69471270757,1018.5666005541,1005.55140931871,1000,1022.91640574812,1014.35075273022,1018.55309093488,1009.64136780651,1008.56886963404,1014.70096823814,1037.74158057488,1000,1011.33012296406,1002.66607296914,1013.64159474298,1016.32722143865,1005.64665819994,1006.19532159918,996.203801389286,1000,1003.93202620243,997.268438043208,1004.52777212025,971.874159720355,995.894525115036,998.824398448484,984.00359288064,0.222222222222222
"4",1000,1004.88225485397,990.088611749262,1007.5258671987,996.740088105727,992.531666392499,991.035748138527,989.435850726024,1000,1010.40782281786,995.693806387336,1013.24557386684,1005.82611126642,998.006948634198,993.869746993946,999.709056747398,1000,1027.47515790439,1011.4812660962,1020.04164989529,1020.83845723868,1004.6511627907,1011.82255139247,1043.51172590627,1000,1029.12695619397,1015.10553906748,1024.03846978098,991.536169059875,1012.2837346315,1013.29321072028,1008.64106758816,1000,1003.5194577614,984.339795833217,1011.80659247266,985.189309576837,991.038422762406,985.924092735455,968.760993275351,1000,1004.1595669988,987.312141110531,1010.98026581839,966,994.456974443414,987.360219090556,987.500073566764,1000,1015.31601300845,998.093326643251,1010.89231075585,981.782286811078,999.235341724109,1001.38433325187,981.9404775988,1000,992.551266365543,980.775678998547,1002.45621373666,952.768729641694,988.328710808261,981.627590771541,985.143847636598,1000,1047.29783872309,1034.03933857475,1038.11858556621,1059.26053310404,1027.69906705783,1040.69018674289,1048.81215400525,1000,988.013996759926,974.841789719107,993.283432539524,938.829190056135,979.729833394936,973.680804895622,960.650395526823,1000,1004.66521361522,991.560808571744,1002.60237287935,1002.41206030151,990.3779452631,992.384819650472,996.924925762837,1000,1047.12516894907,1035.13347137501,1041.44895400682,1027.0294280955,1028.83603217755,1036.9378317259,1045.80319786963,1000,991.093084556895,978.116991643454,988.386272542541,1009.03448275862,976.172803469413,979.717335270246,981.229080592272,1000,1004.42914966344,992.216204143168,1003.51833498226,1003.64868681164,994.068738855285,1001.36855613377,1008.6916653106,1000,1036.93858669428,1019.86681465039,1029.79746853911,972.89571201694,1015.78001934503,1021.43450679478,1041.2339141137,0.333333333333333
"5",1000,980.851034439394,964.848083450617,982.20217468452,958.683849739512,963.53189202596,963.10041202557,966.066305924046,1000,1043.11125940274,1017.83278605709,1040.3830022105,1025.6334841629,1017.57575757576,1018.24061494018,1028.8932386926,1000,1048.60966809192,1025.20196552011,1044.15586746168,995.922330097087,1022.85927957123,1026.03031188188,1033.12360334439,1000,1033.51637621638,1011.12120961745,1035.95261651322,998.715995647443,1013.83666903698,1013.23401828371,991.57373642615,1000,1007.22074723869,989.036295369212,1002.70520107078,981.800110436223,986.881651796245,987.523641398841,1013.19542699691,1000,1040.66843177601,1013.03060217177,1041.47880834589,983.054816391698,1019.20710679505,1012.77124769549,998.842824372827,1000,1006.01226836289,983.048944768747,997.886774062234,943.13408723748,977.623343729722,982.845543871534,984.811498376361,1000,1021.88154002773,999.240308345436,1025.32155253182,971.403746945425,1004.02149662537,1002.53566996451,1011.03139672885,1000,1051.86640892854,1034.80484821528,1046.00261466798,1028.57142857143,1032.00765189426,1036.59960792293,1047.36341237548,1000,987.786603729006,968.825741746761,987.352633026006,937.105901374293,966.87959185092,968.735746064461,988.483293876765,1000,1002.53768270684,985.70245652774,1004.12966291939,971.755102040816,985.99501646224,985.610004841222,1010.34626167204,1000,1025.22065959831,1008.65899320483,1025.7357444527,1011.04253544621,1007.56912506234,1009.11848132611,977.361019873699,1000,1032.53375985605,1015.04439604624,1027.1841627084,1003.66648260629,1010.2068888858,1015.87959435828,1029.09289421122,1000,985.210893556126,967.553992968358,986.272689908471,951.047723532639,968.98023627053,965.94661447338,950.68876200645,1000,1037.20326108823,1016.68321747766,1038.27375312912,960.312662845232,1015.04523484942,1014.35516439913,1019.70250229119,0.444444444444444
"6",1000,1012.70251331152,995.934755332497,1005.65192705858,972.215568862276,994.499780742968,994.507908144143,1009.38912247851,1000,997.23596115505,968.673103448276,1005.73224922341,976.213511259383,975.928628006837,968.901539294337,953.40890223012,1000,990.53109298806,959.986920268135,990.269456913195,1039.52788433166,965.624421831637,960.586921864898,948.983495477321,1000,1042.97497412417,1019.15087312753,1042.05343467186,1018.8416988417,1020.41763341067,1018.78851198396,1013.20204617036,1000,1012.05185104771,974.981122577397,1007.41490985064,980.106831599663,980.541004239999,977.203993235913,977.377945950846,1000,994.07146431798,968.311009474028,994.841291944869,945.957446808511,979.969692795151,967.915618611979,939.932241087959,1000,1008.45165885129,981.129959343895,991.017860175111,914.584422373236,975.271222224545,995.720087851895,1010.20848912871,1000,1030.29382962984,1002.35808104853,1044.7994663935,986.527012127894,1015.35319148936,1003.16460234535,997.901662000267,1000,1043.02386757865,1015.05185513837,1031.40372037496,1056.41558441558,1007.99405196271,1013.65578083682,1023.54097683827,1000,1020.06797243115,999.817684594348,1017.03461425917,988.918032786885,999.203550206014,1002.47483589957,1013.59612464937,1000,1032.6562616623,1012.47219705083,1029.27727296672,992.495289367429,1014.12913429141,1013.07970129628,995.810939388454,1000,1048.8969169439,1021.68136652897,1038.96809100923,1010.90306545153,1015.08704061896,1021.01867218055,1021.67849785232,1000,1042.44768557107,1011.46284571809,1025.36219857972,990.073389508019,1002.87855948128,1011.94705507572,1032.55363545896,1000,1064.53543706272,1035.77683262447,1049.85479026925,1054.03111739745,1036.21611474578,1036.9623252413,1035.19259564202,1000,1018.37033553625,990.770599355054,1008.80610370071,991.101223581757,984.788825796825,989.401921060637,993.319085668278,0.555555555555556
"7",1000,987.211797966629,958.126829268293,987.002577019095,888.645294725957,958.407338733288,974.373521214466,949.700938570798,1000,1039.50620586469,1002.79276773296,1039.69108480268,981.230266739249,1006.14424962148,1001.49362124841,991.044049004919,1000,1058.91180206581,1025.98945694921,1047.19509263705,1018.12344312206,1017.4968362965,1025.19104775034,1057.33332864194,1000,1011.84262709139,992.727272727273,1008.2343935288,1027.83799201369,990.707648320229,993.115134574574,996.063883044153,1000,1024.43318904345,998.39091339328,1029.29255473094,1017.39574468085,1001.520578071,999.488963206902,989.141220377521,1000,1011.65510611424,985.533184190902,1006.32767962009,972.029419776628,986.009754210475,988.022521555247,982.228722658103,1000,1007.93712958451,981.221421157461,999.989701631901,962.509631260319,977.0347558293,981.153719178347,1007.31070491541,1000,1030.38563661096,993.07551680495,1038.81280085649,964.194429273621,1002.3718781272,991.769979739076,990.311585189842,1000,1058.94193080993,1025.40476648616,1046.65699722247,1049.61170512099,1022.23653291497,1025.27375467452,997.816199448473,1000,1043.91232712507,1010.96230843573,1045.28794029422,958.931377684652,1014.15473255588,1010.29638911282,1018.11786231091,1000,998.624498792657,968.177669607545,989.279466179475,993.371169125993,964.975053063925,966.708350349003,992.906952118381,1000,1053.41113453403,1016.399326977,1031.94700204469,1001.23756906077,1008.13718195662,1015.57700848821,1026.66864213044,1000,1041.18529790058,1020.23158303946,1038.19873616685,1033.80979178391,1019.50969102488,1019.81344272079,1009.67292898873,1000,1042.93820065832,1009.37779767234,1039.46659346998,1019.18644067797,1013.15473557844,1009.16181619298,993.110467077381,1000,1069.46716108452,1044.32325235498,1062.94203334891,1026.39956686519,1039.52020288564,1043.89183000334,1044.16178248419,0.666666666666667
"8",1000,1063.46780872958,1027.01961322178,1069.80500007174,1022.95081967213,1032.5925823778,1028.81736760962,1018.2041100882,1000,1011.0077269973,982.118707738543,1004.15150313845,980.94496942746,981.654336096123,982.808126895768,946.865855538345,1000,1093.26753870876,1055.92328253741,1083.66091649241,1014.5194598888,1048.06044651099,1056.62070168476,1098.05857886425,1000,980.142449692617,952.606869285891,980.755734187611,934.21647819063,951.953467954346,951.712314600247,962.800867356071,1000,1034.45052999751,997.224381036971,1026.01336545687,1006.38655462185,1000.13222634366,999.403463582319,984.994013307195,1000,1062.24590133678,1035.06021793156,1079.72741533939,1040.37331869338,1053.10715625391,1036.50991767539,976.058116795426,1000,995.616875546576,958.06941553693,987.61183353831,969.908883826879,956.146580398872,957.550455401605,961.655913116496,1000,1049.3612347342,1016.92963391572,1048.52736384916,988.444444444444,1021.18830823738,1017.31326175845,1037.65581292543,1000,1053.5380469551,1022.89517470882,1040.86058907567,1066.67437825333,1021.57783224627,1022.04658864532,1028.155931945,1000,1023.79054229133,987.95460193853,1024.22077780665,980.723684210526,996.727888171504,988.041076331695,966.49403338537,1000,1042.9488122634,1002.83068709507,1043.99493453792,969.7445549879,1003.42359512266,1001.52139999416,1009.33000991843,1000,1020.51133394836,991.222040678348,1011.36200997208,972.268582481349,991.354694202419,992.290385493866,974.886271419427,1000,1025.9699476937,993.503248375812,1020.18931454871,1010.2766798419,996.935420961721,999.249365528134,982.834705254422,1000,1022.44264779452,995.237171134707,1015.30932719163,977.114861186718,998.184320649529,995.322184971694,996.514550615947,1000,1012.4987933237,975.821273317559,1008.47982366465,961.431282190295,975.043298969072,976.291768590441,977.659228463825,0.777777777777778
"9",1000,1000.8293961255,968.138957816377,991.994281296831,999.271485486625,968.359221493723,966.315154015975,999.631940401901,1000,1011.4953836956,977.855179732782,1019.96278303123,995.71072319202,987.637762814347,978.924770683758,946.787852363408,1000,1018.42495725021,991.081043766395,1025.95086767952,983.342465753425,996.01781576501,990.205859845045,978.055335546837,1000,1080.63179058857,1035.3567270913,1071.08882660739,1037.8883023062,1026.77606893992,1036.91278162151,1057.06922701139,1000,1049.17381656349,1015.86449773604,1039.94643905773,1046.21761658031,1015.56645291085,1016.83620194029,1032.70737866499,1000,1004.69995733494,972.28144989339,1013.08520796147,968.891310269681,983.675924581527,972.317976312235,943.254487473666,1000,1015.34055754886,986.709125953239,1010.73732653432,1004.0704945992,986.833172694129,989.893597371419,988.701331630841,1000,999.788953548901,950.200292841948,1001.32593474458,923.835616438356,962.48495872394,949.933009857245,955.350924972924,1000,1048.54886892325,1012.88101990803,1043.27709972453,1022.36798221234,1013.48101004257,1013.29922448813,996.445549177787,1000,1005.61118713371,970.495761200582,1020.12175756441,940.787234042553,984.19932390134,969.503007677073,928.743285024663,1000,959.019287536674,936.983595764525,963.440043180951,939.922949917446,941.23093456785,936.08827243097,945.868935934766,1000,1014.64289397554,988.527851458886,1007.20717593294,986.946206896552,985.322124222833,987.258322462068,1000.24355659376,1000,1027.36200161722,991.638367755943,1022.29251879694,985.766463752075,987.41260679467,992.511961074292,1021.77203697072,1000,990.032738797967,952.517670264643,995.656873559422,997.670014347202,962.551389061916,953.533395786923,928.872435578481,1000,1023.64700053135,978.698715292167,1017.55593231322,958.182309981066,976.735529499349,980.175238035551,999.897566224972,0.888888888888889
"10",1000,1011.57033439835,982.554756546083,1022.80475091803,997.725752508361,996.913051651037,982.629740823812,967.35653372939,1000,1050.59632896143,1022.98058334034,1052.46463410607,962.086956521739,1021.70670621651,1021.68623213339,1027.49761733557,1000,1058.90920134424,1029.05249257181,1061.33909275495,1062.31184322636,1034.07378737404,1028.17644388502,1025.94293688075,1000,1090.71125121617,1054.1716049723,1091.17241761911,1090.57313943541,1057.47247202273,1054.69817581583,1025.42920991362,1000,1045.25006730508,1005.33675004178,1040.85471525805,997.060773480663,1005.39275766017,1004.65012820675,1017.85379224747,1000,1032.35349329987,991.279949385195,1032.9523367452,978.175895765473,1003.33414540772,991.77523680533,961.817603783414,1000,984.425100633261,960.924982794219,992.493476453223,964.776119402985,970.77301739602,962.290718872854,912.080800210301,1000,1020.69754881414,974.706957132818,1030.13437607279,974.296150604102,986.969515839809,976.066560858086,948.059357295732,1000,1110.05202953097,1077.84070302692,1098.8002643138,1066.09271523179,1072.79025372254,1075.1017522086,1080.62657673444,1000,1035.82719962188,1000.10569354435,1034.93838834102,1022.95305832148,1002.14046822742,999.194475470299,1000.0491719819,1000,1026.27705330405,990.57858567945,1007.51006576185,1052.34030026494,986.437450847832,992.397321067556,1009.15093716324,1000,991.293052263046,962.089618456078,982.172124590793,1003.66792016199,961.509737223142,960.704702114707,978.743571730854,1000,1075.57254895874,1034.83654652137,1054.89963897752,1017.77411376752,1025.46723149763,1033.70089222887,1083.62868691623,1000,1021.67312737036,990.6555515551,1018.91575553505,1021.98857142857,993.689708098648,992.977901027404,995.514546584547,1000,1086.22242106216,1051.16723319381,1064.78815144752,1027.97802197802,1040.25242907382,1060.6184752012,1094.92647372695,1
