"Nh_real_1","Nh_PIMLE_1","Nh_MLE_1","Nh_MoS_1","Nh_Mod_1","Nh_GNSUM_1","Nh_TEO_1","Nh_Zheng_1","Nh_real_2","Nh_PIMLE_2","Nh_MLE_2","Nh_MoS_2","Nh_Mod_2","Nh_GNSUM_2","Nh_TEO_2","Nh_Zheng_2","Nh_real_3","Nh_PIMLE_3","Nh_MLE_3","Nh_MoS_3","Nh_Mod_3","Nh_GNSUM_3","Nh_TEO_3","Nh_Zheng_3","Nh_real_4","Nh_PIMLE_4","Nh_MLE_4","Nh_MoS_4","Nh_Mod_4","Nh_GNSUM_4","Nh_TEO_4","Nh_Zheng_4","Nh_real_5","Nh_PIMLE_5","Nh_MLE_5","Nh_MoS_5","Nh_Mod_5","Nh_GNSUM_5","Nh_TEO_5","Nh_Zheng_5","Nh_real_6","Nh_PIMLE_6","Nh_MLE_6","Nh_MoS_6","Nh_Mod_6","Nh_GNSUM_6","Nh_TEO_6","Nh_Zheng_6","Nh_real_7","Nh_PIMLE_7","Nh_MLE_7","Nh_MoS_7","Nh_Mod_7","Nh_GNSUM_7","Nh_TEO_7","Nh_Zheng_7","Nh_real_8","Nh_PIMLE_8","Nh_MLE_8","Nh_MoS_8","Nh_Mod_8","Nh_GNSUM_8","Nh_TEO_8","Nh_Zheng_8","Nh_real_9","Nh_PIMLE_9","Nh_MLE_9","Nh_MoS_9","Nh_Mod_9","Nh_GNSUM_9","Nh_TEO_9","Nh_Zheng_9","Nh_real_10","Nh_PIMLE_10","Nh_MLE_10","Nh_MoS_10","Nh_Mod_10","Nh_GNSUM_10","Nh_TEO_10","Nh_Zheng_10","data"
1000,1036.69370813986,1018.94832533167,1039.49425515352,1018.78046286513,1048.77192982456,1026.82296422719,1011.3920668087,1000,1013.73671925525,994.746258484083,1020.97774569658,992.690729688172,1023.91113709442,996.705582880679,995.354429999606,1000,1006.63644933729,990.575496290355,1012.70693421708,989.93461507632,1009.04581266414,991.939007923526,955.20380559552,1000,1041.22821331188,1019.79685207032,1050.49904278904,1023.3570841251,1019.5914844649,1018.92417889253,1043.07106018405,1000,1024.93176066172,1002.59680304692,1028.96340450267,1002.87348897195,999.942446043165,1001.69853521288,981.230060972369,1000,1027.03031342019,1009.56303828096,1030.88580379758,1009.28837825541,1012.68419531927,1011.97652190599,1000.06015566662,1000,1016.73679609969,999.247924561048,1027.81467825791,1002.14091763559,993.528904227783,999.879815591109,1019.74903526931,1000,1020.07403502241,1004.06632112482,1027.52702632674,1002.74052968866,1022.84130688448,1005.24556374702,995.510481119177,1000,996.127939310388,979.01269393512,1002.63799150063,977.662391737277,986.246092639955,980.792997912918,974.235285256202,1000,1018.45266374906,999.799398194584,1022.29888591369,996.437486552511,1014.18604651163,1001.72318277395,963.974979963846,1
1000,1032.00970263826,1019.44065484311,1033.04901038658,1017.95931341386,1018.68787276342,1020.09369178992,1015.50947721297,1000,1011.3004530086,999.058783263455,1017.03216221075,1001.77315106103,1024.21052631579,998.270772997906,1002.13801985042,1000,994.778660338771,984.203785399175,1000.37232611709,985.917366933468,1001.1580775912,985.507732666707,988.680416204102,1000,1017.63594097778,1005.33287947125,1020.35322791666,1005.36710182175,1019.88489208633,1006.69179536847,990.006486334418,1000,1006.27492023227,994.419483158286,1010.35275437275,995.521090982017,998.218902614191,993.310038398526,997.171780113561,1000,1019.29426805265,1004.41323971916,1025.72770932465,1005.75443778492,1017.0922809054,1003.34148366155,1021.33637528478,1000,1007.33300931675,992.045258744472,1016.25594887688,996.55554401634,977.227722772277,991.595723590201,1001.07850126493,1000,1014.92814222002,1002.97491347006,1016.44175315262,1000.29669696399,992.161856253537,1003.93747087692,993.38056195738,1000,998.704755120297,982.171156893819,1004.70776888689,983.607486594642,953.199670420214,983.650693128834,956.806127027534,1000,1011.3319288748,997.655132971118,1022.63333699325,1004.75960993854,1001.37772675086,1000.63163122067,1009.2399250464,2
1000,1032.63516486309,1019.12203437988,1037.34351328657,1018.66007632427,993.573407202216,1020.41210381828,1002.25359642752,1000,1013.83708518225,1000.57129798903,1023.04072429027,1005.66267481587,979.804195804196,998.134311287987,998.792450981793,1000,994.733463363862,983.056629520127,998.531390963783,982.846799330569,998.556165174704,984.300801059877,990.950909291557,1000,1023.89027483868,1012.48428751,1038.71299947928,1019.19076695967,998.61932938856,1028.99298160344,1016.01435691651,1000,1011.44096595849,998.67793297695,1019.96754574856,999.496627403604,978.265765765766,997.692744637941,975.926115273763,1000,1022.17023600165,1007.70535637273,1027.84156257431,1007.45460463373,969.275442477876,1009.28570663358,1010.39201839819,1000,995.443482452391,984.468509546879,1008.15541473155,989.613744537042,981.670929241262,984.035615618088,981.878839021529,1000,1011.47467558685,999.116658118197,1019.23343732904,999.51287935254,1013.67447239086,997.102690081741,1006.55866549757,1000,1009.30789136156,995.154121863799,1018.4854094212,995.827384878947,1004.22453703704,997.600694338497,988.951002811155,1000,1017.56391394034,1002.32711810843,1027.84143769444,1004.53094897001,1014.18604651163,1003.14049578432,1000.25290038798,3
1000,1035.55481065594,1021.12395376644,1035.55481065594,1021.12395376644,1019.26683716965,1022.25981237094,1015.63773295778,1000,1020.71525531557,1005.85802894555,1020.71525531557,1005.85802894555,1022.41681260946,1006.67297270793,1017.78375926051,1000,995.398134919319,984.259812711696,995.398134919319,984.259812711696,1013.48182883939,983.902877039069,1002.9337141779,1000,1013.83371039012,1005.96065964633,1013.83371039012,1005.96065964633,991.634023503078,1006.95541380766,1015.23232587716,1000,1003.88376830887,993.367638650657,1003.88376830887,993.367638650657,984.362606232295,994.375373838938,996.86884364807,1000,1014.26843927996,1003.92415215399,1014.26843927996,1003.92415215399,1049.05716851242,1003.96793081209,1012.0753166012,1000,995.6326382183,986.520832738384,995.6326382183,986.520832738384,1003.63160952934,986.157432473168,993.294214855959,1000,1006.7964566175,996.81592039801,1006.7964566175,996.81592039801,1018.08943089431,998.673907976324,993.204868390068,1000,1000.30160766093,991.345082693022,1000.30160766093,991.345082693022,966.202672605791,991.564752004703,994.291219771993,1000,1010.26353243668,999.34118186245,1010.26353243668,999.34118186245,978.900112233445,998.656833864279,1000.15627517808,4
1000,1045.74360797668,1022.71366412518,1045.74360797668,1022.71366412518,1001.56372165754,1024.16726281948,1025.94088451538,1000,1015.79983676303,992.77835092453,1015.79983676303,992.77835092453,1005.22298111691,991.997371310294,989.32354438118,1000,1008.92535170045,985.162731333759,1008.92535170045,985.162731333759,1026.60016625104,986.144394588957,987.281558546559,1000,1031.30087779096,1008.92750388586,1031.30087779096,1008.92750388586,990.414710485133,1010.63273550982,1006.5733001584,1000,1009.27988405168,989.475362781056,1009.27988405168,989.475362781056,1002.82828282828,988.242589769398,986.352155065205,1000,1028.51841586218,1008.78430108393,1028.51841586218,1008.78430108393,1008.66236905721,1012.15244878104,997.514731946588,1000,1010.12641125149,984.872675021953,1010.12641125149,984.872675021953,1011.68511685117,987.186478134746,989.834051913782,1000,1017.81921153453,997.72926460043,1017.81921153453,997.72926460043,984.086444007859,997.191508097188,997.693836332379,1000,1015.36031135674,991.084635989286,1015.36031135674,991.084635989286,995.982322217758,991.800315386309,1008.31295914522,1000,1020.42603011938,995.963390751769,1020.42603011938,995.963390751769,1035.31366846697,999.437384977555,999.165916666414,5
1000,1042.24717233081,1029.65999517724,1039.72185171302,1022.09145763726,999.609832227858,1031.45275050398,1000.51564186384,1000,1018.77894527031,1002.36368735227,1017.54296163404,999.101527403414,981.176470588235,1002.54964975982,1010.05069957491,1000,991.918465023747,980.15873015873,1001.00487890099,985.667254165142,988.395358143257,987.276480822104,972.817876046238,1000,1023.26145579201,1005.12189311522,1031.2549633886,1005.56107249255,992.355938847511,1003.21468155848,1019.85751453351,1000,1009.64413385596,996.027127894378,1010.82931306319,991.593561167246,980.252764612954,996.169057534561,992.040990021594,1000,1013.93595205635,999.640632486823,1015.90474696593,996.021483986473,967.723231542327,1000.40391679335,1020.87667155829,1000,1009.39281619797,994.558645707376,1014.6445583977,994.692287019618,992.957746478873,993.980911643714,988.955961019959,1000,1005.54591336955,994.796631712742,1004.96667365444,991.439457667376,974.892954456987,997.122183343666,986.659314244896,1000,1000.07696859599,987.492033142129,1000.23352287997,982.690274841438,1009.36482084691,988.168861009988,1001.79467385888,1000,1026.86035002766,1007.19424460432,1027.54652541723,1004.1807283534,1000.80321285141,1008.90108740593,989.364852873279,6
1000,1033.02235910554,1020.47319365889,1076.70813258142,1016.55573300533,983.115886415963,1020.87333213297,1011.26940977712,1000,1018.26985952236,1005.10183585747,1067.49824995403,1007.92603708217,1032.60420965745,1004.61919226856,1032.73697889449,1000,988.754674430115,981.171049495511,1053.34883277899,995.37573419035,988.791032826261,982.745251909829,1017.96346502409,1000,1030.3027441794,1017.85211692332,1074.84556929387,1013.14709943369,1023.65547917509,1016.84737665781,1034.6748908209,1000,1008.51857569698,998.270522463098,1071.74520216755,1007.63234816499,992.403038784486,1012.89299063353,1014.02717921471,1000,1012.37803538383,1001.4400576023,1042.5024211996,986.464921094627,1002.6031237485,1000.75437604041,985.995899509275,1000,998.032522843696,986.605357856857,1038.03085723684,981.015803598052,982.676224611708,991.876508077634,952.247527138602,1000,1014.00053889474,1004.41146982154,1088.72439626697,1013.7111054895,967.361915797605,1007.00309561707,1012.31687573107,1000,1005.21753347334,992.393915132106,1064.17576831429,990.609390609391,1004.05022276225,990.07619068155,1019.94960562029,1000,1017.62903229359,1003.82678751259,1060.23474967073,1001.85938991909,1008.49858356941,1006.9391137128,968.853963679474,7
1000,1041.39661991235,1022.8361545832,1041.39661991235,1022.8361545832,1027.67749699158,1024.03410224194,1012.42086123499,1000,1015.21371189061,995.702005730659,1015.21371189061,995.702005730659,1003.61010830325,1000.21292398336,992.862427251543,1000,997.199458573568,980.976210334008,997.199458573568,980.976210334009,1000.81037277147,980.432234685551,984.055810696586,1000,1027.51973659109,1008.48537965102,1027.51973659109,1008.48537965102,1008.16407805655,1011.01217955108,1014.07014608796,1000,1006.73720946732,991.887463533549,1006.73720946732,991.887463533549,1007.30519480519,990.891425128018,984.114128490937,1000,1024.79570207704,1006.67497687885,1024.79570207704,1006.67497687885,997.807891590275,1006.73860841503,1030.653358518,1000,997.082412366201,980.139026812314,997.082412366201,980.139026812314,980.723370429253,980.863322879786,986.572942262874,1000,1026.37021176203,1007.2796010296,1026.37021176203,1007.2796010296,1010.28640580879,1006.59142726593,991.257812788842,1000,1002.67795464494,984.316061147508,1002.67795464494,984.316061147508,981.005144440048,985.726686911721,981.831625725513,1000,1017.30014479339,1002.45383965566,1017.30014479339,1002.45383965566,1008.09061488673,1001.38906462937,998.887229545573,8
1000,1024.92363122922,1010.49144119271,1029.66889272756,1008.26446280992,990.33629686896,1021.89676787448,1012.64337996644,1000,1017.12590742929,1003.56985279371,1023.14147491386,1002.05256570713,1018.72964169381,1004.00059602705,1015.53706670797,1000,996.45272807922,982.576179489219,1002.60016887695,981.985339793763,1000,983.741756018624,981.526232688749,1000,1038.71750142198,1016.13615381528,1045.53215453126,1015.68938855686,992.355938847511,1016.86445386788,1020.4152323967,1000,1007.78618910483,991.570452638728,1019.50808578837,995.180139166172,986.878727634195,991.953317694113,980.82377925513,1000,1005.03268200611,990.191037455998,1012.35709087129,987.849990957368,999.40119760479,990.08006933145,1004.05392540777,1000,994.121214528823,983.067729083665,1005.77197165212,985.447919526745,989.374498797113,991.003374229554,967.262021848365,1000,1022.03809945236,1008.00933751912,1034.6046670572,1012.98504318517,992.274167987322,1007.80023704314,1000.29424547927,1000,1009.27740523305,994.663563776431,1021.47537907853,999.370102547305,982.171156893819,996.779597366709,989.764325300187,1000,1013.46763672906,996.839873594944,1012.86105499136,991.068321540425,1008.09061488673,995.074852913225,1008.64304411677,9
1000,1040.11011763375,1021.12395376644,1042.19818385623,1020.41087269956,1023.16293929712,1020.18784316051,997.802820358592,1000,1034.00476214508,1011.31770412288,1036.31668108778,1010.08469854906,971.273291925466,1011.25729843317,1007.77114357841,1000,1002.92554522653,980.62569477529,1005.54203217841,981.631176924116,1000.81037277147,981.424350054074,979.257804034839,1000,1031.83798794854,1009.81291635087,1039.80281877688,1013.70832109773,1020.76612903226,1010.4964387378,1029.85023184764,1000,1001.25262472942,979.827089337176,1007.03714819708,981.268136855672,956.45472061657,979.854255915239,989.574242044973,1000,1029.59712640682,1007.28252997505,1034.07272367662,1007.72853520106,980.995297805643,1009.22617773523,1017.66964699259,1000,1009.10822098464,990.963855421687,1016.67410259713,994.943629941453,1015.01439736734,992.747761213876,1030.34990739334,1000,1023.5361727371,1000.99920063949,1026.47270028543,1001.06054994044,1013.55726426548,1015.53402419685,1016.59568978919,1000,1007.16414518923,988.594672196523,1012.98003511192,989.14165327772,983.730158730159,987.810830362738,991.295992363736,1000,1023.46126238176,1003.62464760371,1024.69560232819,1003.85644154644,984.591070723034,1002.9332029964,1005.73404181268,10
1000,1063.3915996047,1019.74207928674,1063.3915996047,1019.74207928674,1040.61738424045,1019.13690532288,1012.45374095347,1000,1041.0392910776,993.566833452466,1041.0392910776,993.566833452466,1013.77633711507,1025.11377357094,974.423505546768,1000,1030.28775508311,986.658144922905,1030.28775508311,986.658144922905,1010.63829787234,985.945995836002,1000.56861644485,1000,1050.90056191956,1004.56349206349,1050.90056191956,1004.56349206349,1054.79166666667,999.655544555302,1002.38153536427,1000,1040.32114064146,992.16501439079,1040.32114064146,992.16501439079,965.007776049767,992.837876725253,980.350449716639,1000,1053.1900028522,1002.6031237485,1053.1900028522,1002.6031237485,982.535321821036,1002.14524176709,1023.34160650838,1000,1038.81919064697,995.843086609089,1038.81919064697,995.843086609089,1028.125,994.06816029462,991.393613975501,1000,1055.93690249705,1008.33400434818,1055.93690249705,1008.33400434818,986.800630417652,1008.45131412528,1030.25759982255,1000,1049.70907659764,1000.08068420203,1049.70907659764,1000.08068420203,1023.53426919901,997.900544446082,1005.54065409685,1000,1056.59323737374,1002.7361982939,1056.59323737374,1002.7361982939,1049.7051390059,1000.282696894,1020.55912748575,11
1000,1019.17142488587,1011.54871187444,1094.56426420594,1018.50158619099,1002.41278121943,1011.48377587976,1007.57644739331,1000,1007.81688990447,1000.56653447529,1077.48881526222,1009.02557649962,1004.14715719064,1000.87277167589,1003.66213003451,1000,1001.56662756078,992.299966521594,1053.60275723116,984.087269018383,996.637525218561,992.987723719982,991.878090419006,1000,1020.10050827521,1010.57884231537,1088.94684557848,1013.96276595745,1028.71655943109,1011.77518326421,990.270343423094,1000,993.037805002633,987.66414643852,1043.38857108624,990.50994101637,984.920634920635,988.941686921634,985.749694156043,1000,1012.27322615048,1001.53353780504,1085.65141901907,1004.17956904712,979.523964786436,1002.75196738603,992.603733670625,1000,996.929806185866,991.030189437044,1054.55065737894,995.080050006049,958.252427184466,989.975860000962,967.543221530958,1000,1009.05386619617,1002.40144086452,1065.52487931978,1002.0966205997,973.882047958522,1002.2651094049,1002.3928521033,1000,989.290556846464,982.138730232097,1050.60153572023,984.832232895542,997.585513078471,981.385890815082,968.420680642057,1000,1006.35827380796,998.530786696941,1067.36961142647,1007.94382695077,1006.19111709287,999.866694882751,973.463270940355,12
1000,1041.49518143972,1024.14568470144,1051.12661646484,1025.94706581664,1051.07692307692,1023.52491040611,1026.52533018944,1000,1011.43823826486,994.501490559788,1019.44929184503,994.371114530363,1013.46835443038,994.044811897129,1001.20686758347,1000,1006.50038329054,989.126505186462,1007.57385766119,984.94257409292,997.140454163163,989.812999933152,998.932185516144,1000,1033.14705447538,1019.28195951236,1041.86473143845,1020.98054867034,1033.26530612245,1020.23002105474,1015.41271404731,1000,1006.96028342132,991.945824428964,1013.27827896643,989.56330336192,977.32567678425,991.605585307716,1001.86217882846,1000,1024.35321530331,1005.81440767814,1029.48387065212,1001.79654446552,1003.35096020039,1005.3405848192,1017.99979839263,1000,1005.49161088865,989.363479423066,1012.12093858153,988.084147884484,987.548638132296,988.52929012315,999.162028829001,1000,1024.94792815805,1008.3543029693,1031.00781980965,1008.93964932404,1016.76910064844,1008.26580758356,998.927463387622,1000,1005.02309578684,988.387739845502,1013.60932902149,991.111327054022,1005.28301886792,988.533458797003,979.832514210274,1000,1017.28770793191,998.575244879786,1022.03917417497,995.887103488469,1017.43124468387,1002.26641640661,1007.44785731546,13
1000,1038.92965374743,1026.51942002855,1038.92965374743,1026.51942002855,1036.98456868201,1025.06957821991,1020.78705715736,1000,1013.3227656418,999.775230388851,1013.3227656418,999.775230388851,1014.49569183984,999.205508870745,1000.97886531812,1000,999.310554546311,987.753061734566,999.310554546311,987.753061734566,1015.41623843782,988.394065060014,987.358190091997,1000,1027.21339112884,1012.6,1027.21339112884,1012.6,1031.4234784823,1013.95185325825,1011.81319795272,1000,1019.83092480262,1000.45346903814,1019.83092480262,1000.45346903814,986.143531164639,1000.26941319995,1002.28359007448,1000,1015.80859607014,1001.42503562589,1015.80859607014,1001.42503562589,997.907324364724,1000.21662803562,1000.20333413272,1000,998.389985320249,987.518447184772,998.389985320249,987.518447184772,987.740805604203,985.239324735889,988.194519142133,1000,1017.0396983445,1004.23527053104,1017.0396983445,1004.23527053104,1006.5812609897,1004.10713771112,999.960366295806,1000,1003.79608367716,990.733108530036,1003.79608367716,990.733108530036,1025.43950361944,989.892125427027,1002.84635041811,1000,1005.60609396965,991.396886966035,1005.60609396965,991.396886966035,1005.59899117276,991.382109461514,981.721651269649,14
1000,1051.57020016941,1033.95046158503,1051.57020016941,1033.95046158503,1048.38874680307,1031.97232577039,1041.07769351865,1000,1027.39216057107,1008.15956482321,1027.39216057107,1008.15956482321,1031.75257731959,1009.24397424992,1033.05084619917,1000,1020.217792742,999.190938511327,1020.217792742,999.190938511327,1027.5611024441,999.090668380172,998.268356398914,1000,1021.58302866799,1000.24695016546,1021.58302866799,1000.24695016546,1016.15654791771,997.716640878864,1009.02177865677,1000,1030.96191581136,1008.89182460241,1030.96191581136,1008.89182460241,971.428571428571,1008.18275985235,980.396143396036,1000,1005.21899994275,988.304959289415,1005.21899994275,988.304959289415,992.467789890981,989.63623742252,980.457726901693,1000,1011.85494824472,993.507473954401,1011.85494824472,993.507473954401,998.482549317147,1010.57099475995,951.481574295859,1000,1036.11662425754,1013.30096596369,1036.11662425754,1013.30096596369,1014.99493414387,1010.75222179381,1010.88559669766,1000,1010.70628631185,989.867731469928,1010.70628631185,989.867731469928,947.086914995224,990.730513246615,994.826885553329,1000,1037.04082102208,1011.51758080065,1037.04082102208,1011.51758080065,996.301849075462,1009.37964727397,990.106646394088,15
1000,1048.86346135961,1023.4013514863,1048.86346135961,1023.4013514863,1012.64822134387,1023.9656923935,1000.26951407723,1000,1017.08307240169,997.044465845316,1017.08307240169,997.044465845316,1008.53207927444,997.935188307464,1019.91530934841,1000,1018.16385972499,994.330571303969,1018.16385972499,994.330571303969,983.410749834107,993.629495052234,1005.87138746426,1000,1047.64944393929,1019.60126199906,1047.64944393929,1019.60126199906,994.369885433715,1018.8687129046,1016.11787900429,1000,1006.25279257239,986.225165562914,1006.25279257239,986.225165562914,1001.47948890383,987.787254084545,946.114955593309,1000,1023.33517735173,1001.23312781203,1023.33517735173,1001.23312781203,1003.07178631052,999.720257516378,976.704274204905,1000,1012.36433938362,986.671109630123,1012.36433938362,986.671109630123,1015.0839904011,988.650181655956,1021.96494569027,1000,1015.13842449082,994.572771195976,1015.13842449082,994.572771195976,1002.8028028028,993.779912651283,964.209432046428,1000,998.251242735274,978.842420453424,998.251242735274,978.842420453424,954.685494223363,978.030597293675,952.078457346239,1000,1031.11936801113,1007.24173936475,1031.11936801113,1007.24173936475,978.854337152209,1010.03700281,973.018978734695,16
