"Nh_real_1","Nh_PIMLE_1","Nh_MLE_1","Nh_MoS_1","Nh_GNSUM_1","Nh_MLE_mod_1","Nh_TEO_1","Nh_Zheng_1","Nh_real_2","Nh_PIMLE_2","Nh_MLE_2","Nh_MoS_2","Nh_GNSUM_2","Nh_MLE_mod_2","Nh_TEO_2","Nh_Zheng_2","Nh_real_3","Nh_PIMLE_3","Nh_MLE_3","Nh_MoS_3","Nh_GNSUM_3","Nh_MLE_mod_3","Nh_TEO_3","Nh_Zheng_3","Nh_real_4","Nh_PIMLE_4","Nh_MLE_4","Nh_MoS_4","Nh_GNSUM_4","Nh_MLE_mod_4","Nh_TEO_4","Nh_Zheng_4","Nh_real_5","Nh_PIMLE_5","Nh_MLE_5","Nh_MoS_5","Nh_GNSUM_5","Nh_MLE_mod_5","Nh_TEO_5","Nh_Zheng_5","Nh_real_6","Nh_PIMLE_6","Nh_MLE_6","Nh_MoS_6","Nh_GNSUM_6","Nh_MLE_mod_6","Nh_TEO_6","Nh_Zheng_6","Nh_real_7","Nh_PIMLE_7","Nh_MLE_7","Nh_MoS_7","Nh_GNSUM_7","Nh_MLE_mod_7","Nh_TEO_7","Nh_Zheng_7","Nh_real_8","Nh_PIMLE_8","Nh_MLE_8","Nh_MoS_8","Nh_GNSUM_8","Nh_MLE_mod_8","Nh_TEO_8","Nh_Zheng_8","Nh_real_9","Nh_PIMLE_9","Nh_MLE_9","Nh_MoS_9","Nh_GNSUM_9","Nh_MLE_mod_9","Nh_TEO_9","Nh_Zheng_9","Nh_real_10","Nh_PIMLE_10","Nh_MLE_10","Nh_MoS_10","Nh_GNSUM_10","Nh_MLE_mod_10","Nh_TEO_10","Nh_Zheng_10","Nh_real_11","Nh_PIMLE_11","Nh_MLE_11","Nh_MoS_11","Nh_GNSUM_11","Nh_MLE_mod_11","Nh_TEO_11","Nh_Zheng_11","Nh_real_12","Nh_PIMLE_12","Nh_MLE_12","Nh_MoS_12","Nh_GNSUM_12","Nh_MLE_mod_12","Nh_TEO_12","Nh_Zheng_12","Nh_real_13","Nh_PIMLE_13","Nh_MLE_13","Nh_MoS_13","Nh_GNSUM_13","Nh_MLE_mod_13","Nh_TEO_13","Nh_Zheng_13","Nh_real_14","Nh_PIMLE_14","Nh_MLE_14","Nh_MoS_14","Nh_GNSUM_14","Nh_MLE_mod_14","Nh_TEO_14","Nh_Zheng_14","Nh_real_15","Nh_PIMLE_15","Nh_MLE_15","Nh_MoS_15","Nh_GNSUM_15","Nh_MLE_mod_15","Nh_TEO_15","Nh_Zheng_15","data"
1000,986.613202644855,986.71562082777,986.613202644855,988.299010430596,986.71562082777,988.75070244014,990.318649992586,1000,997.917084526095,994.597052451387,997.917084526095,970.88772845953,994.597052451387,996.44141376699,995.972998133023,1000,1020.59240294479,1019.98085666427,1020.59240294479,1017.3031026253,1019.98085666427,1018.88703511446,1017.04233069527,1000,1022.35452416996,1021.51400818817,1022.35452416996,1002.49474789916,1021.51400818817,1021.40943137442,1024.96985156713,1000,990.544338267757,991.20269944565,990.544338267757,1004.40976933514,991.20269944565,992.400247552745,997.298623191823,1000,1008.16178220921,1006.49437600428,1008.16178220921,1016.01784266018,1006.49437600428,1006.23637225305,1009.00241158458,1000,998.141444873172,997.619939027652,998.141444873172,985.340729001585,997.619939027652,998.634936586272,997.132214056224,1000,978.413393849137,978.36532044951,978.413393849137,999.522770657213,978.36532044951,978.940324421671,978.807777664755,1000,1018.53057666733,1019.15475021887,1018.53057666733,1015.73241671074,1019.15475021887,1019.00226613099,1027.92853255828,1000,993.898120340696,993.194300724349,993.898120340696,1014.70588235294,993.194300724349,991.471604643766,982.09888661731,1000,994.974738322622,991.045014791717,994.974738322623,981.1345646438,991.045014791717,990.680762088325,998.940602534488,1000,1003.55674958711,1002.04444680456,1003.55674958711,1003.99042298484,1002.04444680456,1001.4030069975,1006.02199129504,1000,998.593865234916,996.935798967003,998.593865234916,1007.09651257097,996.935798967003,997.316899988032,987.800365233067,1000,996.258699707169,995.734470807785,996.258699707169,1011.92088864806,995.734470807785,995.46783595549,998.173052130639,1000,1008.09428742939,1008.85238057261,1008.09428742939,1014.70588235294,1008.85238057261,1009.86334910265,1008.63827081247,2
1000,981.861265625228,971.718207636478,981.861265625228,973.715415019763,971.718207636478,972.658728219547,968.386699596483,1000,998.042555573721,987.7543430909,998.042555573721,975.728155339806,987.7543430909,988.428020168367,998.195506289886,1000,1033.16617536403,1021.12113710772,1033.16617536403,986.689814814815,1021.12113710772,1021.46857371851,1018.39722839666,1000,1027.17477661439,1016.21146781664,1027.17477661439,986.689066942363,1016.21146781664,1013.90128572076,1013.02013487067,1000,995.845207863078,986.21103117506,995.845207863078,991.494776319314,986.21103117506,985.150834161032,984.124428596625,1000,1008.91860577029,999.773882046234,1008.91860577029,992.932628797887,999.773882046234,1001.74588951698,1011.40526490583,1000,1008.86224389156,998.474385739521,1008.86224389156,999.59807073955,998.474385739521,1000.60532477374,1004.40166333374,1000,985.117060646166,975.345272625669,985.117060646166,978.182546036829,975.345272625669,977.080838530745,975.547602132124,1000,1030.43744924579,1019.01957663537,1030.43744924579,1024.12689949347,1019.01957663537,1019.65442000267,1027.57265963561,1000,1008.15972753452,997.534976682212,1008.15972753452,1023.02541678054,997.534976682212,998.7528747911,1001.60893573042,1000,1009.24846593025,996.970346935493,1009.24846593025,981.1345646438,996.970346935493,996.133518482819,1006.29014397831,1000,1028.08899460764,1016.07301510379,1028.08899460764,999.205718824464,1016.07301510379,1029.57275715376,1015.41899078093,1000,1006.92793121813,992.817547039071,1006.92793121813,976.218553459119,992.81754703907,991.689439236752,996.952310887949,1000,1005.54072369439,994.647279699608,1005.54072369439,998.396150761828,994.647279699609,994.340121157318,1004.30600322728,1000,1016.06130453887,1005.75093419553,1016.06130453887,983.925330567799,1005.75093419553,1005.0470797514,1007.02868308791,4
1000,994.188536139913,981.500172647348,994.188536139913,976.030110935024,981.500172647348,983.897869167417,984.475780707006,1000,1010.05369596705,998.067477252597,1010.05369596705,965.342679127726,998.067477252597,998.325125135183,1019.31335807865,1000,1039.92044660127,1026.55873695478,1039.92044660127,1006.88976377953,1026.55873695478,1029.2031175461,1024.26890983084,1000,1037.02585658243,1021.48667451568,1037.02585658243,991.300960789405,1021.48667451568,1024.87600637508,1030.71396915497,1000,994.866414635554,982.780595310799,994.866414635554,990.698608137045,982.780595310799,985.449118061841,982.968247864619,1000,1010.62993012103,997.147784558238,1010.62993012103,994.509129399312,997.147784558238,997.475883076261,1026.82221433365,1000,1004.09956501545,991.995958091794,1004.09956501545,1007.69854132901,991.995958091794,991.763971879853,1014.54002711075,1000,998.260418021803,984.382553580061,998.260418021803,950.038880248834,984.382553580061,983.973693617389,1001.28536726583,1000,1035.25071187794,1019.5875467792,1035.25071187794,993.91979301423,1019.5875467792,1018.59997947195,1027.16166678988,1000,1014.84747466192,1003.25641231808,1014.84747466192,1039.21432537479,1003.25641231808,1004.51933130308,1011.96717046384,1000,993.042231354303,981.911803538421,993.042231354303,967.855283706403,981.911803538421,981.930464623139,1012.5374331525,1000,1022.65154829271,1010.11723141159,1022.65154829271,1017.25067385445,1010.11723141159,1010.82133317963,1020.77248637374,1000,1007.06764123396,992.685266608042,1007.06764123396,991.285258116019,992.685266608042,993.31789050825,1003.72859564917,1000,998.359587522236,985.046285307382,998.359587522236,981.603153745072,985.046285307382,986.648470205344,991.262790863855,1000,1017.68656248093,1005.99088113668,1017.68656248093,1016.88102893891,1005.99088113668,1005.90158280687,996.913843739898,6
1000,1000.90683047751,986.135922330097,1000.90683047751,956.095371088699,986.135922330097,984.486187015856,990.906584509893,1000,1003.54391781502,991.864356171688,1003.54391781502,962.110990431859,991.864356171688,990.4302966745,987.019446932492,1000,1043.34181270698,1030.276741377,1043.34181270698,1019.738575983,1030.276741377,1029.96403569804,996.813159625106,1000,1028.40093706547,1015.21303457991,1028.40093706547,1040.46199945519,1015.21303457991,1016.20182046761,998.013145843846,1000,1003.03127285749,988.317053642914,1003.03127285749,1014.02628696605,988.317053642914,987.213852073585,981.219566595699,1000,1007.05923860806,994.565806178587,1007.05923860806,1019.03913279133,994.565806178587,994.458941468591,1002.87224319723,1000,1013.26606759601,999.060385438972,1013.26606759601,1026.81969738652,999.060385438972,999.164086972621,965.174247563211,1000,989.769064734287,975.657754010695,989.769064734287,957.74478976234,975.657754010695,976.94668147649,973.941540394202,1000,1036.05966579638,1022.16605499707,1036.05966579638,1012.52602739726,1022.16605499707,1023.17940634742,997.74909553077,1000,1014.82991609898,1002.09942740943,1014.82991609898,1020.22511577227,1002.09942740943,1002.7145799935,985.410810247258,1000,1007.45313879237,992.023037542662,1007.45313879237,1009.90314875136,992.023037542662,1005.37365099038,979.920794804489,1000,1025.13180109835,1011.60361132692,1025.13180109835,998.945185185185,1011.60361132692,1027.58226317507,993.262203465058,1000,1010.56835377957,995.309976500748,1010.56835377957,994.194931981862,995.309976500748,993.987578013403,977.545913837749,1000,1020.0437122099,1005.35148368352,1020.0437122099,1001.60600375235,1005.35148368352,1007.16221698693,996.626625266344,1000,1022.04446789245,1009.73938942666,1022.04446789245,999.743022643497,1009.73938942666,1012.04886661308,982.279458835283,8
1000,1009.51185837415,991.960163212713,1009.51185837415,1004.14402173913,991.960163212713,992.517050160299,996.992730584098,1000,999.887166154034,983.834268176527,999.887166154034,999.596774193548,983.834268176527,982.145918961558,985.496793681734,1000,1037.83012538768,1024.74890479752,1037.83012538768,1016.7638483965,1024.74890479752,1024.52373802367,1032.5437753215,1000,1031.94496158596,1016.53618788944,1031.94496158596,1030.92087496624,1016.53618788944,1015.92151773907,1025.23863723869,1000,998.214277723429,986.815794385048,998.214277723429,993.090957874967,986.815794385048,985.992830759613,988.430477310303,1000,1018.70408874745,1004.87967914439,1018.70408874745,1001.93281791522,1004.87967914438,1003.88817647258,996.850167388969,1000,1012.39362976597,999.303527899065,1012.39362976597,988.997879109226,999.303527899065,998.519289629588,985.994163736835,1000,997.171423851942,982.640750670241,997.171423851942,969.386405712774,982.640750670241,984.356651845311,999.542238309887,1000,1038.36166724154,1024.12689949347,1038.36166724154,1020.58979808714,1024.12689949347,1026.34103479475,1029.70800546343,1000,1022.38890928656,1008.20135746606,1022.38890928656,975.312662845232,1008.20135746606,1007.68710550335,999.348812219674,1000,1008.30384051709,994.756694577459,1008.30384051709,986.077963404932,994.756694577459,997.62807453231,975.870904518117,1000,1017.26786808169,1002.73666870367,1017.26786808169,1008.28212663639,1002.73666870367,1001.83825004363,984.504060304345,1000,1014.8802191749,999.530453447813,1014.8802191749,1001.41129032258,999.530453447813,999.227506354921,1009.54848025771,1000,1015.56347633501,998.956912460884,1015.56347633501,1008.36933045356,998.956912460884,998.963191154009,1006.15749362752,1000,1029.98892943265,1013.56765130068,1029.98892943265,998.421468034728,1013.56765130068,1012.83778384534,1016.23483350575,10
1000,995.698669920123,982.126245847176,995.698669920123,980.432475457681,982.126245847176,981.695553233825,988.592937689761,1000,1003.85455992756,988.673526361969,1003.85455992756,987.649402390438,988.673526361969,991.087473306616,1015.43507976382,1000,1044.42358127186,1027.65871952853,1044.42358127186,1027.65871952853,1027.65871952853,1039.2646414183,1048.6103664436,1000,1028.42322310156,1013.16383131187,1028.42322310156,1011.2582781457,1013.16383131187,1012.6720205719,1024.88580173645,1000,1005.93456343667,990.274507705479,1005.93456343667,986.21103117506,990.27450770548,991.955880653273,955.430607253342,1000,1005.90810402575,992.434445060604,1005.90810402575,1003.53805073431,992.434445060604,992.707819797762,942.918255679318,1000,1013.5488557693,999.437389487221,1013.5488557693,1007.15442764579,999.437389487221,999.409719586921,968.405923891058,1000,991.227030848894,976.358550879062,991.227030848894,947.337813388473,976.358550879062,976.07958975145,983.231291779248,1000,1036.00095579394,1019.83115641924,1036.00095579394,1004.3137254902,1019.83115641924,1018.16330371531,1010.23463101778,1000,1003.1128858464,992.77284179817,1003.1128858464,1005.70929607738,992.77284179817,992.411600924384,1009.61374457214,1000,999.582563005973,987.125033182904,999.582563005973,963.092463092463,987.125033182904,987.282870368904,992.237430159293,1000,1027.99388493275,1013.37199935557,1027.99388493275,1001.32661183338,1013.37199935557,1013.50854912819,1011.76818655426,1000,1001.4189893306,986.063686174859,1001.4189893306,1010.37428803906,986.063686174859,984.106424501987,980.24551250844,1000,1011.95274538289,995.46908315565,1011.95274538289,988.880063542494,995.46908315565,995.637955696656,982.778354578395,1000,1029.49106490044,1011.86508465538,1029.49106490044,977.085478887745,1011.86508465538,1013.11229908931,977.4193767686,12
1000,990.531097498816,980.25314844765,990.531097498816,955.848190279214,980.25314844765,982.310694546643,973.374564110671,1000,1004.52107194767,991.38861649968,1004.52107194767,973.438827838828,991.38861649968,991.058114211048,987.381262873664,1000,1028.82809002888,1014.59015093442,1028.82809002888,1007.69125754791,1014.59015093442,1015.44826151141,1031.67462932567,1000,1032.25129459374,1022.14086919289,1032.25129459374,1033.9837574445,1022.14086919289,1021.49813782603,1022.65313738318,1000,995.901566286857,985.765166236324,995.901566286857,982.548156009552,985.765166236324,986.56623068738,1009.51998828446,1000,1006.46151497202,995.645510630974,1006.46151497202,1004.60977825274,995.645510630974,993.747624874689,966.764882118412,1000,1000.23210604881,987.640135478408,1000.23210604881,984.56597203904,987.640135478408,985.878586935681,980.705892130839,1000,990.670632865862,979.043917024855,990.670632865862,958.997071129707,979.043917024855,979.272763316591,959.15135041225,1000,1036.37973269662,1022.41076796212,1036.37973269662,1030.99484978541,1022.41076796212,1025.35300782033,1036.37968767122,1000,1002.66312448002,993.012620638456,1002.66312448002,1017.73,993.012620638456,994.325755516429,966.158670243546,1000,1001.23750499133,989.964131765207,1001.23750499133,1015.69292929293,989.964131765207,989.246042439298,997.812929531926,1000,1018.61937322367,1009.06250501056,1018.61937322367,1006.93674666667,1009.06250501056,1010.13549586845,994.559594297645,1000,1005.26957227213,992.606338215712,1005.26957227213,979.305517603784,992.606338215712,993.699619837943,1009.6653105068,1000,1008.12944210932,995.840750413047,1008.12944210932,993.352472089314,995.840750413047,994.888954722892,989.403025076293,1000,1016.11447904868,1001.77400205788,1016.11447904868,1004.2380322666,1001.77400205788,1002.23086202542,1001.5830312867,14
1000,980.441580265273,972.338733431517,980.441580265273,945.580767263427,972.338733431517,972.161954783853,965.827830953878,1000,1002.79233987475,990.385774370441,1002.79233987475,988.701355301621,990.385774370441,990.214585162652,1000.63112963181,1000,1025.47280315933,1015.95976707253,1025.47280315933,1020.55198085616,1015.95976707253,1014.10218036531,1043.05326456264,1000,1025.1349623819,1017.97286852696,1025.1349623819,1017.45764517848,1017.97286852696,1018.84935721624,1005.95098841632,1000,998.591420055933,990.484647480475,998.591420055933,998.711974110032,990.484647480475,990.667808776742,970.467016922557,1000,1005.89019658259,995.961965302609,1005.89019658259,1006.76155287818,995.961965302609,996.677440254157,1004.4862259106,1000,1004.82191793879,995.702288854506,1004.82191793879,1003.62721161603,995.702288854506,995.877716793291,995.352613085621,1000,986.741546792689,977.217683268047,986.741546792689,969.646959280804,977.217683268047,977.221937749499,971.289946273806,1000,1032.71540869632,1024.97367929811,1032.71540869632,1007.48330275229,1024.97367929811,1025.09463274561,1058.46745746946,1000,1013.80219039303,1003.71077879616,1013.80219039303,966.016610781532,1003.71077879616,1004.01530282774,1008.74669116692,1000,999.459748685991,988.780184442023,999.459748685991,976.24854368932,988.780184442023,988.475123226707,985.642201672758,1000,1021.42443946325,1012.60734781443,1021.42443946325,972.447283028586,1012.60734781443,1011.61065007199,996.734936783863,1000,1004.94265534808,995.948268490808,1004.94265534808,1029.62342541436,995.948268490808,997.433423627808,974.053039181659,1000,1005.09596356526,995.708081319443,1005.09596356526,989.669491525424,995.708081319443,996.487895714174,977.485598090865,1000,1015.94208462757,1007.00790325147,1015.94208462757,970.609406952965,1007.00790325147,1007.37660974164,1030.07259537592,16
1000,988.924218738814,978.464969838078,988.924218738814,954.129566563468,978.464969838078,976.15761224323,968.693699030152,1000,995.602553422763,985.403484615792,995.602553422763,978.048567674113,985.403484615792,984.700882160122,955.6475132656,1000,1030.94402653468,1022.48235638765,1030.94402653468,1046.99181892555,1022.48235638765,1024.14165285216,976.282511037064,1000,1027.43582339734,1014.80928601785,1027.43582339734,992.609508963367,1014.80928601785,1015.70336164055,1003.14703928029,1000,992.856278921977,983.201327140013,992.856278921977,994.419060402685,983.201327140013,984.854696366043,991.420875640491,1000,1006.3817935115,994.804570340395,1006.3817935115,992.677909738717,994.804570340395,996.98911992469,975.047091370119,1000,1011.08377555567,998.765255076108,1011.08377555567,994.005431309904,998.765255076108,996.426728126464,1062.63688578515,1000,981.821225097694,971.035101651842,981.821225097694,971.961367249603,971.035101651842,970.191833251969,985.528379544075,1000,1038.88739202301,1025.71186169361,1038.88739202301,1024.94620101306,1025.71186169361,1026.45119864029,1018.85688277895,1000,1015.38666125053,1005.08266037078,1015.38666125053,972.040633108459,1005.08266037078,1004.84183084249,963.536998232691,1000,999.90171702467,985.37739296211,999.90171702467,995.579133226324,985.37739296211,994.898337061865,1012.84621496366,1000,1026.64451870083,1014.83669192326,1026.64451870083,1006.93660357238,1014.83669192326,1014.70759684266,1044.6940569585,1000,1005.91812387536,991.366022283086,1005.91812387536,1014.48440816327,991.366022283085,998.145743805732,1008.85832793205,1000,1001.82143997841,992.140354602399,1001.82143997841,986.276517150396,992.140354602399,991.687972656499,980.781169573795,1000,1018.80243493144,1005.75589863094,1018.80243493144,959.342258145996,1005.75589863094,1002.81919660142,1017.17108809559,18
1000,992.740234329245,982.230669041227,992.740234329245,959.555959491041,982.230669041227,984.492807301088,965.434707043149,1000,1000.18742418753,989.699776429256,1000.18742418753,941.869300911854,989.699776429256,995.231296382944,991.854939784702,1000,1042.57598961316,1031.52729228287,1042.57598961316,1028.20959528277,1031.52729228287,1031.77703679988,1057.9606114745,1000,1025.60250757264,1014.21360255048,1025.60250757264,1027.59084791386,1014.21360255048,1026.82664186783,1010.3276091367,1000,1004.02317597555,993.81091748785,1004.02317597555,994.692287019618,993.81091748785,994.764477635692,1010.48633184108,1000,1012.18296248618,1002.17327537932,1012.18296248618,1001.6657782516,1002.17327537932,1002.75090160973,1016.26279607521,1000,997.626360205092,988.945442977573,997.626360205092,989.260143198091,988.945442977573,988.754680818675,1001.62048818746,1000,987.084528246479,976.228525769077,987.084528246479,969.899444297433,976.228525769077,975.829425950883,977.166661839208,1000,1035.34227845043,1026.01426243957,1035.34227845043,1004.83913157206,1026.01426243957,1024.31911426334,1008.29174993576,1000,1010.39581460586,1001.51166523973,1010.39581460586,986.363636363636,1001.51166523973,1003.53024418442,1013.81054006991,1000,1004.25721376204,992.632337631136,1004.25721376204,1007.17768147346,992.632337631136,995.477708296311,998.256347090609,1000,1019.97812594409,1009.84694423633,1019.97812594409,1004.52488687783,1009.84694423633,1012.71373876654,999.691792751926,1000,1021.52999869271,1008.1594544126,1021.52999869271,996.32254613533,1008.1594544126,1006.89777147256,1020.61430214117,1000,1015.62654245063,1004.54533229338,1015.62654245063,985.488126649077,1004.54533229338,1019.40120416844,977.258832707019,1000,1016.2739839103,1005.08501509614,1016.2739839103,994.496855345912,1005.08501509614,1002.71323508177,988.730733721256,20
